gamehexid,season,season_type,game_date,game_matchup,home_team,home_team_id,away_team,away_team_id,game_line,over_under,actual_spread,spread_difference,spread_covered,home_ft_pct_L10,total_min,home_win,away_win,home_points,away_points,,3pfgPCT_x_WL,home_fg_made,home_fg_att,home_fg_pct,home_fg3_made,home_fg3_att,home_fg3_pct,home_ft_made,home_ft_att,home_ft_pct,home_off_reb,home_def_reb,home_rebounds,home_assists,home_steals,home_blocks,home_turnovers,home_personal_fouls,home_prev_3,home_prev_5_home,home_prev_10,away_fg_made,away_fg_att,away_fg_pct,away_fg3_made,away_fg3_att,away_fg3_pct,away_ft_made,away_ft_att,d,away_off_reb,away_def_reb,away_rebounds,away_assists,away_steals,away_blocks,away_turnovers,away_personal_fouls,over_under,home_wins,home_wins_at_home,home_last_ten_wins,home_last_five_wins,home_last_three_wins,home_points_per_game,home_points_allowed_per_game,home_ft_pct_on_season,home_fg_pct_on_season,home_rebounds_on_season,home_personal_fouls_on_season,home_h2h_wins,home_last_ten_ATS,home_last_five_ATS,home_last_three_ATS,away_wins,away_wins_at_away,away_last_ten_wins,away_last_five_wins,away_last_three_wins,away_points_per_game,away_points_allowed_per_game,away_ft_pct_on_season,away_fg_pct_on_season,away_rebounds_on_season,away_personal_fouls_on_season,away_h2h_wins,away_last_ten_ATS,away_last_five_ATS,away_last_three_ATS
504f52323031362d30312d3130,2015-16,1,1/10/16,OKC @ POR,POR,1610612757,OKC,1610612760,7.5,214,-5,12.5,1,0.740425532,240,1,0,115,110,,0.208,41,90,0.456,5,24,0.208,20,26,0.769,14,24,38,24,8,4,11,22,1,2,2,40,79,0.506,15,27,0.556,19,25,0.76,10,32,42,22,7,7,19,26,1,6,3,5,3,1,99.66666667,103.0833333,0.756457565,0.432720232,537,234,0,4,2,1,5,0,5,3,2,105.4,101.5,0.72,0.444191344,479,198,1,6,4,2
424b4e323031362d30312d3131,2015-16,1,1/11/16,SAS @ BKN,BKN,1610612751,SA,1610612759,14.5,195,27,12.5,0,0.704081633,240,0,1,79,106,,0,36,82,0.439,4,14,0.286,23,32,0.719,15,43,58,24,10,4,18,19,1,1,2,34,88,0.386,6,32,0.188,18,24,0.75,9,29,38,25,8,6,14,24,0,21,14,3,1,1,98.11320755,103.0566038,0.756485356,0.461502997,2193,1139,0,7,3,2,23,12,4,2,2,102.9,105.5,0.752014324,0.458234457,1992,1019,3,4,2,1
434849323031362d30312d3131,2015-16,1,1/11/16,WAS @ CHI,CHI,1610612741,WSH,1610612764,-8.5,208,14,22.5,0,0.803278689,240,0,1,100,114,,0,36,88,0.409,13,31,0.419,13,15,0.867,16,42,58,27,5,7,15,25,2,4,9,30,84,0.357,7,25,0.28,17,28,0.607,10,32,42,16,10,4,9,17,0,45,29,6,2,1,104.8095238,104.2619048,0.756490135,0.44793686,3833,1834,2,6,3,3,55,24,8,3,2,104.4,99.88235294,0.688700313,0.464774672,3592,1804,5,8,5,3
4753323031362d30312d3131,2015-16,1,1/11/16,MIA @ GSW,GS,1610612744,MIA,1610612748,-14.5,209.5,-8,6.5,0,0.760869565,240,1,0,111,103,,0.324,47,87,0.54,11,34,0.324,16,21,0.762,4,36,40,33,11,3,8,20,3,5,10,40,86,0.465,4,20,0.2,22,27,0.815,11,35,46,22,3,4,14,18,0,54,25,9,5,3,115.3220339,104.1355932,0.756515264,0.486643438,2736,1231,2,5,2,1,42,17,4,2,1,110.1147541,103,0.788118812,0.475937855,2924,1253,0,4,3,2
44414c323031362d30312d3132,2015-16,1,1/12/16,CLE @ DAL,DAL,1610612742,CLE,1610612739,5.5,199,3,2.5,1,0.778280543,265,0,1,107,110,,0,43,91,0.473,11,31,0.355,21,24,0.875,16,39,55,27,8,8,12,22,3,5,10,39,97,0.402,10,31,0.323,18,21,0.857,10,30,40,26,7,6,9,19,1,77,42,8,4,2,114.6091954,103.3908046,0.756784969,0.4871389,4006,1812,3,6,3,2,48,17,7,4,3,104.7816092,103.9425287,0.754377189,0.447386014,3990,1905,1,4,3,1
444554323031362d30312d3132,2015-16,1,1/12/16,SAS @ DET,DET,1610612765,SA,1610612759,7,196.5,10,3,0,0.716475096,240,0,1,99,109,,0,40,77,0.519,7,19,0.368,21,32,0.656,8,39,47,20,5,7,14,20,1,1,1,36,91,0.396,10,29,0.345,22,27,0.815,10,29,39,20,6,3,9,22,1,2,0,2,1,1,97.33333333,103.5,0.756944444,0.415533981,273,127,0,1,1,0,4,2,4,3,2,106,102.1666667,0.658536585,0.487077535,274,147,0,3,2,1
494e44323031362d30312d3132,2015-16,1,1/12/16,PHX @ IND,IND,1610612754,PHX,1610612756,-12,205,-19,7,1,0.757709251,240,1,0,116,97,,0.583,42,76,0.553,14,24,0.583,17,27,0.63,5,28,33,31,7,1,12,18,2,3,5,48,89,0.539,12,29,0.414,13,19,0.684,13,31,44,16,9,3,10,20,1,15,8,5,2,1,100.6875,103.75,0.756944444,0.445599703,1312,625,1,6,1,1,23,8,8,4,3,100.5,94.71875,0.724420191,0.448406677,1439,642,0,6,4,2
4c414c323031362d30312d3132,2015-16,1,1/12/16,NOP @ LAL,LAL,1610612747,NO,1610612740,2,203.5,-4,6,1,0.75,240,1,0,95,91,,0.5,36,71,0.507,9,18,0.5,17,23,0.739,3,29,32,24,5,2,16,15,0,0,0,45,83,0.542,3,9,0.333,9,10,0.9,5,32,37,27,10,4,12,20,1,12,8,2,1,1,95.53333333,103.1555556,0.756976744,0.446222455,1950,814,1,5,3,1,24,9,3,1,1,95.31111111,95.53333333,0.736372646,0.457841484,1929,770,1,5,3,2
4d454d323031362d30312d3132,2015-16,1,1/12/16,HOU @ MEM,MEM,1610612763,HOU,1610612745,2,196.5,16,14,0,0.8203125,240,0,1,91,107,,0,38,85,0.447,7,18,0.389,22,33,0.667,10,40,50,19,5,4,14,23,3,5,7,39,90,0.433,5,21,0.238,13,20,0.65,8,34,42,19,4,7,14,25,1,20,14,5,3,2,97.71111111,97.26666667,0.756991321,0.445211151,1901,954,0,6,3,2,26,10,4,2,1,101.4222222,100.8666667,0.787512588,0.434366339,2194,842,0,4,2,1
4d494c323031362d30312d3132,2015-16,1,1/12/16,CHI @ MIL,MIL,1610612749,CHI,1610612741,3,203,-5,8,1,0.737556561,240,1,0,106,101,,0.333,42,98,0.429,9,27,0.333,13,23,0.565,21,29,50,16,10,4,20,29,0,0,0,37,75,0.493,8,18,0.444,34,42,0.81,9,33,42,21,12,8,17,22,1,13,10,0,0,0,100.3928571,107.75,0.757097792,0.438026981,2400,1268,0,7,3,2,15,4,3,2,1,96.64912281,103.6491228,0.763701707,0.451768152,2436,1003,1,5,2,1
4d494e323031362d30312d3132,2015-16,1,1/12/16,OKC @ MIN,MIN,1610612750,OKC,1610612760,10.5,209,5,5.5,1,0.758333333,240,0,1,96,101,,0,39,88,0.443,11,28,0.393,24,30,0.8,12,29,41,21,13,7,14,28,3,4,6,41,81,0.506,9,18,0.5,26,33,0.788,7,32,39,25,9,5,15,25,1,20,10,5,1,1,101.6046512,104.1395349,0.757158006,0.453665284,1719,872,0,2,2,2,17,8,4,1,1,99.73913043,103.9565217,0.765076508,0.431684184,2047,948,0,7,3,1
4e59323031362d30312d3132,2015-16,1,1/12/16,BOS @ NYK,NY,1610612752,BOS,1610612738,1.5,201,-6,7.5,1,0.85106383,240,1,0,120,114,,0.24,37,87,0.425,6,25,0.24,16,23,0.696,16,40,56,15,5,3,16,24,3,5,10,36,88,0.409,3,18,0.167,13,23,0.565,11,33,44,15,11,4,10,17,0,44,28,6,2,1,104.9156627,104.4578313,0.757225434,0.448213034,3777,1810,1,5,2,2,55,24,8,4,2,104.5952381,99.92857143,0.689981949,0.46548238,3548,1787,5,7,5,3
424b4e323031362d30312d3133,2015-16,1,1/13/16,NYK @ BKN,BKN,1610612751,NY,1610612752,3.5,191.5,-6,9.5,1,0.708791209,240,1,0,110,104,,0.375,40,85,0.471,9,24,0.375,31,34,0.912,11,34,45,25,13,7,15,18,3,5,10,39,91,0.429,13,30,0.433,20,24,0.833,13,32,45,23,8,2,17,26,1,82,46,6,2,1,114.40625,104.3333333,0.757249766,0.484721891,4411,2019,4,7,3,3,66,28,7,4,2,109.8247423,102.443299,0.783534137,0.473898956,4691,1998,3,6,4,3
424f53323031362d30312d3133,2015-16,1,1/13/16,IND @ BOS,BOS,1610612738,IND,1610612754,-3.5,204,-9,5.5,1,0.735426009,240,1,0,103,94,,0.44,39,80,0.488,11,25,0.44,27,36,0.75,9,40,49,27,5,8,15,16,2,2,2,44,91,0.484,5,15,0.333,18,22,0.818,5,32,37,25,5,4,9,23,1,5,3,5,3,1,100.7272727,99.45454545,0.757322176,0.441586281,466,186,0,4,2,2,2,1,2,2,1,94.27272727,102.1818182,0.757425743,0.435602094,494,210,0,4,2,1
434841323031362d30312d3133,2015-16,1,1/13/16,ATL @ CHA,CHA,1610612766,ATL,1610612737,3,206.5,-23,26,1,0.759856631,240,1,0,107,84,,0.313,33,87,0.379,5,16,0.313,22,29,0.759,13,37,50,17,11,6,10,17,0,1,2,31,84,0.369,4,24,0.167,18,25,0.72,13,37,50,21,6,10,16,21,0,6,2,3,1,1,96.75757576,107.2424242,0.75734355,0.41318214,1415,675,0,5,2,1,3,2,2,2,2,93.18181818,104.5454545,0.691474966,0.423276501,1390,716,1,5,1,0
44454e323031362d30312d3133,2015-16,1,1/13/16,GSW @ DEN,DEN,1610612743,GS,1610612744,9.5,215,-2,11.5,1,0.757201646,240,1,0,112,110,,0.348,46,91,0.505,8,23,0.348,21,30,0.7,4,34,38,26,16,4,13,22,3,4,6,49,93,0.527,20,41,0.488,16,29,0.552,11,38,49,35,10,5,18,24,1,21,10,4,1,1,102.2391304,105.0217391,0.757367387,0.455225806,1832,943,0,3,2,1,44,22,8,5,3,114.9791667,102.3125,0.756880734,0.490611459,2245,994,0,5,3,2
484f55323031362d30312d3133,2015-16,1,1/13/16,MIN @ HOU,HOU,1610612745,MIN,1610612750,-8,207,-3,5,0,0.696793003,240,1,0,107,104,,0.364,38,84,0.452,8,22,0.364,13,17,0.765,9,45,54,26,8,7,15,16,1,2,3,32,89,0.36,6,27,0.222,7,9,0.778,9,36,45,16,8,4,14,20,0,7,3,4,2,2,96.64705882,106.5588235,0.757389163,0.41216913,1465,692,0,5,3,1,11,3,1,0,0,103.3428571,107.0571429,0.750967742,0.451505017,1488,759,1,6,3,2
4c4143323031362d30312d3133,2015-16,1,1/13/16,MIA @ LAC,LAC,1610612746,MIA,1610612748,-3,197.5,-14,11,1,0.662068966,240,1,0,104,90,,0.457,42,84,0.5,16,35,0.457,19,27,0.704,10,40,50,27,13,7,24,26,3,5,10,40,90,0.444,5,21,0.238,28,34,0.824,9,33,42,24,14,3,15,21,1,55,26,8,4,2,115.0819672,104.295082,0.757400722,0.48606174,2825,1271,1,7,3,2,27,10,4,2,1,100.6393443,102.1803279,0.769881557,0.44739819,2699,1256,0,6,4,2
4f4b43323031362d30312d3133,2015-16,1,1/13/16,DAL @ OKC,OKC,1610612760,DAL,1610612742,-12.5,207,-19,6.5,1,0.80141844,240,1,0,108,89,,0.387,40,81,0.494,12,31,0.387,10,15,0.667,7,38,45,23,10,6,10,18,3,3,6,25,68,0.368,6,25,0.24,17,21,0.81,5,30,35,10,6,0,18,15,0,18,12,4,2,1,97.48837209,98,0.757455268,0.442296595,1816,915,0,6,3,1,22,6,5,4,3,102.4444444,101.5777778,0.793709528,0.429018789,1965,855,1,6,3,1
504f52323031362d30312d3133,2015-16,1,1/13/16,UTA @ POR,POR,1610612757,UTAH,1610612762,-3.5,192.5,-14,10.5,1,0.744394619,240,1,0,99,85,,0.583,42,83,0.506,14,24,0.583,15,17,0.882,4,34,38,31,9,5,11,19,1,2,5,37,91,0.407,7,22,0.318,18,22,0.818,13,33,46,24,8,3,15,16,0,11,5,4,2,1,101.52,105.76,0.757525084,0.448490656,1011,495,0,4,3,3,11,3,5,4,2,104.5925926,106.8888889,0.719754977,0.457831325,1183,568,0,6,3,2
534143323031362d30312d3133,2015-16,1,1/13/16,NOP @ SAC,SAC,1610612758,NO,1610612740,-6.5,216.5,12,18.5,0,0.727848101,240,0,1,97,109,,0,29,91,0.319,5,21,0.238,25,30,0.833,15,37,52,15,7,4,12,16,1,1,2,40,86,0.465,13,31,0.419,16,21,0.762,10,44,54,26,9,9,10,17,0,8,4,4,3,3,96.65714286,105.7142857,0.757539204,0.413297695,1519,708,0,5,3,2,32,15,8,4,3,113.8823529,102.1764706,0.746549561,0.485013624,1585,708,1,6,3,1
575348323031362d30312d3133,2015-16,1,1/13/16,MIL @ WAS,WSH,1610612764,MIL,1610612749,-5.5,207.5,-5,0.5,0,0.761658031,240,1,0,106,101,,0.385,39,89,0.438,10,26,0.385,8,12,0.667,5,34,39,26,8,8,8,17,1,1,2,41,93,0.441,13,37,0.351,8,15,0.533,16,41,57,24,5,10,9,12,0,21,14,1,0,0,98.67901235,106.037037,0.757557795,0.453374323,3438,1459,0,7,2,1,55,23,7,4,3,102.7037037,98.2345679,0.778850575,0.450881995,3503,1598,3,7,5,3
4753323031362d30312d3134,2015-16,1,1/14/16,LAL @ GSW,GS,1610612744,LAL,1610612747,-18,217,-18,0,0,0.758474576,240,1,0,116,98,,0.326,32,88,0.364,14,43,0.326,19,26,0.731,13,30,43,18,6,9,17,21,3,5,10,44,83,0.53,10,24,0.417,14,23,0.609,8,33,41,15,11,9,16,22,1,88,50,7,4,2,113.776699,103.8737864,0.757562473,0.482758621,4708,2159,5,8,4,2,70,29,5,2,1,104.35,97.95,0.742711708,0.461437283,4425,2016,1,8,3,2
4d454d323031362d30312d3134,2015-16,1,1/14/16,DET @ MEM,MEM,1610612763,DET,1610612765,1.5,192,-2,3.5,1,0.811764706,240,1,0,103,101,,0.267,37,86,0.43,4,15,0.267,27,35,0.771,13,28,41,23,9,3,19,15,1,1,2,47,89,0.528,15,29,0.517,9,13,0.692,11,35,46,35,15,8,21,25,1,6,3,5,2,1,100.2307692,103.9230769,0.757575758,0.434550312,575,256,0,3,2,0,14,6,10,5,3,114.2857143,99.78571429,0.771084337,0.483897605,634,307,1,4,2,2
4f524c323031362d30312d3134,2015-16,1,1/14/16,TOR @ ORL,ORL,1610612753,TOR,1610612761,4.5,193.5,3,1.5,1,0.761904762,265,0,1,103,106,,0,33,75,0.44,6,16,0.375,14,18,0.778,6,18,24,24,5,2,11,15,0,0,0,43,75,0.573,9,16,0.563,13,15,0.867,9,31,40,28,5,4,14,20,1,11,7,1,1,0,95.27906977,102.9767442,0.757649939,0.445511941,1877,782,0,4,3,2,17,5,3,1,1,97.36585366,98.36585366,0.754367934,0.440411373,1727,869,0,8,4,3
504849323031362d30312d3134,2015-16,1,1/14/16,CHI @ PHI,PHI,1610612755,CHI,1610612741,8.5,203.5,4,4.5,1,0.600877193,265,0,1,111,115,,0,47,81,0.58,12,25,0.48,19,23,0.826,8,38,46,30,6,6,18,22,3,5,10,35,93,0.376,7,25,0.28,30,34,0.882,17,23,40,18,14,3,8,19,1,59,30,9,4,3,115.4615385,104.5692308,0.757697456,0.487161449,3012,1365,2,6,3,2,24,7,2,1,0,102.6923077,105.9538462,0.77738764,0.445808863,2776,1362,0,7,4,3
5341323031362d30312d3134,2015-16,1,1/14/16,CLE @ SAS,SA,1610612759,CLE,1610612739,-6,195.5,-4,2,0,0.80952381,240,1,0,99,95,,0.333,43,87,0.494,9,27,0.333,9,10,0.9,9,32,41,29,9,4,9,16,3,5,10,32,84,0.381,7,21,0.333,18,20,0.9,15,32,47,17,7,4,15,17,0,85,48,6,3,3,114.2121212,104.2020202,0.757713249,0.483325614,4546,2078,2,6,4,2,69,29,8,3,2,104.7083333,97.73958333,0.744455159,0.462506228,4252,1931,0,8,4,2
55544148323031362d30312d3134,2015-16,1,1/14/16,SAC @ UTA,UTAH,1610612762,SAC,1610612758,-2.5,200.5,2,4.5,0,0.769230769,240,0,1,101,103,,0,43,93,0.462,9,24,0.375,16,22,0.727,13,33,46,26,6,5,13,30,0,0,0,43,82,0.524,10,16,0.625,22,34,0.647,8,34,42,23,10,9,12,20,1,13,10,0,0,0,100.5,107.2592593,0.757748777,0.439184747,2313,1211,0,7,2,1,46,18,8,4,2,104.9272727,92.38181818,0.799635701,0.490397206,2437,971,3,6,3,3
424b4e323031362d30312d3135,2015-16,1,1/15/16,POR @ BKN,BKN,1610612751,POR,1610612757,4,204.5,12,8,0,0.692771084,240,0,1,104,116,,0,40,79,0.506,5,15,0.333,26,33,0.788,14,35,49,18,11,4,14,20,1,1,1,35,82,0.427,14,37,0.378,17,21,0.81,10,25,35,19,9,2,17,28,1,2,1,2,1,1,95.61538462,104.6153846,0.758064516,0.436123348,575,246,0,4,2,2,7,3,6,4,2,103.9166667,96.66666667,0.789272031,0.439138577,537,274,1,4,2,1
424f53323031362d30312d3135,2015-16,1,1/15/16,PHX @ BOS,BOS,1610612738,PHX,1610612756,-9,209.5,-14,5,1,0.733333333,240,1,0,117,103,,0.471,45,94,0.479,8,17,0.471,18,25,0.72,18,31,49,24,10,7,11,17,0,0,0,43,93,0.462,8,26,0.308,12,19,0.632,14,32,46,20,7,5,14,19,1,11,7,1,0,0,95.06818182,103.0909091,0.758083832,0.445400753,1901,797,0,4,2,1,33,12,9,5,3,108.6,100.0666667,0.783831283,0.474739583,2127,907,1,10,5,3
434849323031362d30312d3135,2015-16,1,1/15/16,DAL @ CHI,CHI,1610612741,DAL,1610612742,-1,202,6,7,0,0.805785124,240,0,1,77,83,,0,31,91,0.341,4,30,0.133,9,13,0.692,11,34,45,19,5,2,10,12,2,3,5,39,86,0.453,9,23,0.391,10,12,0.833,9,45,54,27,8,11,12,15,0,15,8,6,3,1,101.516129,103.9677419,0.758132956,0.449269792,1267,613,1,6,2,1,19,5,6,3,1,97.25,95.0625,0.729475101,0.465769687,1377,559,0,4,3,2
44454e323031362d30312d3135,2015-16,1,1/15/16,MIA @ DEN,DEN,1610612743,MIA,1610612748,3,191.5,3,0,0,0.768924303,240,0,1,95,98,,0,37,85,0.435,17,37,0.459,5,8,0.625,10,36,46,20,4,4,11,16,3,5,10,34,89,0.382,7,27,0.259,13,17,0.765,14,33,47,20,3,5,7,11,0,84,47,6,3,2,114.3979592,104.3673469,0.758196721,0.483803064,4500,2062,6,6,4,2,66,28,6,2,1,109.7474747,102.6767677,0.782796544,0.472868217,4785,2046,3,6,4,2
484f55323031362d30312d3135,2015-16,1,1/15/16,CLE @ HOU,HOU,1610612745,CLE,1610612739,1.5,205.5,14,12.5,0,0.692982456,240,0,1,77,91,,0,42,91,0.462,8,24,0.333,18,20,0.9,10,38,48,21,4,9,10,23,3,5,10,36,81,0.444,13,30,0.433,14,21,0.667,6,33,39,22,5,5,17,25,0,78,43,9,4,3,114.6477273,103.4204545,0.758247423,0.486965589,4061,1834,4,7,3,2,48,17,6,4,2,104.7954545,104.1022727,0.755445545,0.446805702,4030,1924,1,5,3,1
494e44323031362d30312d3135,2015-16,1,1/15/16,WAS @ IND,IND,1610612754,WSH,1610612764,-7,209,14,21,0,0.759825328,240,0,1,104,118,,0,38,84,0.452,12,27,0.444,18,24,0.75,9,21,30,27,18,4,16,26,0,2,4,38,72,0.528,1,8,0.125,24,34,0.706,10,37,47,23,10,2,27,21,0,17,8,5,2,2,101.2222222,103.8055556,0.75831202,0.450792602,1450,712,2,3,1,0,16,5,4,2,2,97.825,103.575,0.754305396,0.457878788,1620,892,0,5,4,3
4d494c323031362d30312d3135,2015-16,1,1/15/16,ATL @ MIL,MIL,1610612749,ATL,1610612737,4.5,206.5,-7,11.5,1,0.716216216,265,1,0,108,101,,0.344,33,93,0.355,11,32,0.344,16,23,0.696,10,40,50,20,7,6,18,26,2,2,2,39,96,0.406,7,16,0.438,17,27,0.63,14,44,58,26,8,7,15,23,0,4,3,4,3,2,101.1666667,101.3333333,0.758333333,0.445736434,263,122,0,3,3,2,2,2,2,2,1,98,97.75,0.820143885,0.41509434,173,99,0,0,0,0
4e4f323031362d30312d3135,2015-16,1,1/15/16,CHA @ NOP,NO,1610612740,CHA,1610612766,-3.5,200,-2,1.5,0,0.774590164,240,1,0,109,107,,0.294,39,89,0.438,5,17,0.294,15,23,0.652,11,35,46,21,8,2,13,18,0,1,1,44,86,0.512,14,33,0.424,12,23,0.522,10,36,46,25,9,9,12,18,1,5,4,4,2,2,95.42105263,102.2631579,0.758333333,0.441337386,857,351,0,6,3,3,21,11,10,5,3,115.1428571,100.3333333,0.758264463,0.4922049,970,456,1,6,3,2
4f4b43323031362d30312d3135,2015-16,1,1/15/16,MIN @ OKC,OKC,1610612760,MIN,1610612750,-13,209.5,-20,7,1,0.78245614,240,1,0,113,93,,0.455,44,81,0.543,15,33,0.455,7,10,0.7,12,34,46,26,7,9,20,20,3,5,10,28,79,0.354,5,23,0.217,16,24,0.667,9,25,34,15,15,3,17,19,0,86,49,7,4,3,114.11,104.05,0.758355917,0.483434598,4587,2094,3,6,4,2,69,29,7,2,2,104.5463918,97.80412371,0.745940783,0.461661736,4299,1948,0,8,4,2
41544c323031362d30312d3136,2015-16,1,1/16/16,BKN @ ATL,ATL,1610612737,BKN,1610612751,-11,205.5,-28,17,1,0.80104712,240,1,0,114,86,,0.368,45,88,0.511,7,19,0.368,15,23,0.652,11,27,38,25,5,6,14,20,1,1,2,39,84,0.464,10,29,0.345,23,24,0.958,13,31,44,28,11,2,18,23,1,20,13,3,0,0,97.84615385,102.9038462,0.758532423,0.460470588,2155,1119,0,6,3,2,30,15,9,4,3,105.0192308,100.75,0.782229965,0.439380911,2350,1157,1,5,3,2
434841323031362d30312d3136,2015-16,1,1/16/16,MIL @ CHA,CHA,1610612766,MIL,1610612749,-6,200,13,19,0,0.778181818,240,0,1,92,105,,0,45,82,0.549,13,31,0.419,11,19,0.579,6,34,40,30,10,6,9,16,3,5,10,31,95,0.326,6,32,0.188,13,19,0.684,22,31,53,17,8,3,17,22,0,76,41,8,4,2,114.6162791,103.6511628,0.758566157,0.486464862,3966,1796,6,6,3,1,42,18,5,2,1,105.9534884,106.4767442,0.691485149,0.449582173,3715,1896,1,6,3,1
444554323031362d30312d3136,2015-16,1,1/16/16,GSW @ DET,DET,1610612765,GS,1610612744,7,214.5,-18,25,1,0.713709677,240,1,0,113,95,,0.486,46,91,0.505,18,37,0.486,11,12,0.917,12,42,54,32,4,8,12,13,3,5,10,36,91,0.396,7,19,0.368,6,10,0.6,11,27,38,29,7,3,9,11,0,60,31,9,5,3,115.6060606,104.6060606,0.758734344,0.488468875,3058,1387,1,6,3,2,28,12,4,3,2,99.11764706,101.3529412,0.809084924,0.440758294,2996,1374,0,3,2,0
4c4143323031362d30312d3136,2015-16,1,1/16/16,SAC @ LAC,LAC,1610612746,SAC,1610612758,-6,216,7,13,0,0.655797101,240,0,1,103,110,,0,31,80,0.388,7,19,0.368,13,16,0.813,9,30,39,23,5,0,17,19,1,1,2,41,76,0.539,9,21,0.429,14,20,0.7,7,36,43,24,12,3,16,18,0,7,6,5,2,2,96.56521739,102.5217391,0.75877193,0.448170732,1034,428,0,7,4,3,12,5,6,2,1,99.86956522,99.2173913,0.771812081,0.435531496,1047,511,0,4,0,0
4d454d323031362d30312d3136,2015-16,1,1/16/16,NYK @ MEM,MEM,1610612763,NY,1610612752,-4.5,190,-8,3.5,1,0.81640625,240,1,0,103,95,,0.3,36,80,0.45,9,30,0.3,20,26,0.769,10,30,40,26,6,1,10,25,0,1,3,36,72,0.5,6,21,0.286,24,29,0.828,4,33,37,21,7,6,12,23,1,16,8,4,3,1,99.4047619,103.547619,0.758865248,0.431608392,1879,864,0,6,4,2,24,8,7,4,3,96.30232558,98.72093023,0.792592593,0.432347925,1771,918,1,7,3,2
504849323031362d30312d3136,2015-16,1,1/16/16,POR @ PHI,PHI,1610612755,POR,1610612757,6,207.5,-25,31,1,0.608888889,240,1,0,114,89,,0.467,43,88,0.489,21,45,0.467,21,23,0.913,7,33,40,30,8,10,7,16,3,5,10,43,96,0.448,18,35,0.514,16,21,0.762,15,36,51,31,3,6,11,19,1,64,33,9,4,2,115.2535211,104.084507,0.758878505,0.487034949,3285,1482,2,7,4,3,35,15,2,2,1,102.943662,103.4225352,0.796110414,0.445943695,3059,1378,1,2,1,1
55544148323031362d30312d3136,2015-16,1,1/16/16,LAL @ UTA,UTAH,1610612762,LAL,1610612747,-7,191,-27,20,1,0.774074074,240,1,0,109,82,,0.208,36,79,0.456,5,24,0.208,14,30,0.467,10,41,51,20,3,12,22,26,3,5,6,36,97,0.371,4,21,0.19,27,35,0.771,15,39,54,14,12,5,8,26,0,6,5,6,4,3,96.55555556,90.22222222,0.758974359,0.457814661,400,172,1,6,3,2,4,4,4,1,0,103.1,104.5,0.797833935,0.458837772,438,222,0,0,0,0
575348323031362d30312d3136,2015-16,1,1/16/16,BOS @ WAS,WSH,1610612764,BOS,1610612738,1.5,209,2,0.5,0,0.780612245,240,0,1,117,119,,0,35,81,0.432,10,26,0.385,11,13,0.846,7,38,45,18,7,5,12,20,2,3,8,31,80,0.388,4,18,0.222,9,14,0.643,10,34,44,15,4,4,15,17,0,36,20,5,2,1,101.942029,100.7101449,0.758983891,0.445687172,3044,1386,1,4,2,1,9,3,1,0,0,97.55072464,107.8985507,0.689171975,0.437467476,2838,1516,0,4,3,2
44454e323031362d30312d3137,2015-16,1,1/17/16,IND @ DEN,DEN,1610612743,IND,1610612754,2.5,199.5,-3,5.5,1,0.784090909,240,1,0,129,126,,0.465,38,83,0.458,20,43,0.465,10,13,0.769,8,33,41,25,12,7,22,24,3,5,10,41,87,0.471,8,23,0.348,19,30,0.633,11,33,44,28,10,1,14,14,0,68,36,9,5,3,115.1066667,104.0666667,0.759029011,0.486272117,3470,1557,1,5,1,0,42,18,4,3,1,105.6081081,102.3513514,0.789350497,0.438954367,3344,1634,0,7,5,3
4c414c323031362d30312d3137,2015-16,1,1/17/16,HOU @ LAL,LAL,1610612747,HOU,1610612745,9.5,205.5,17,7.5,0,0.756302521,240,0,1,95,112,,0,37,84,0.44,4,16,0.25,24,31,0.774,10,47,57,27,4,6,11,16,2,3,3,36,95,0.379,15,33,0.455,10,12,0.833,9,36,45,21,9,4,6,21,0,5,3,5,3,2,101.375,99.75,0.759036145,0.431205674,371,167,0,3,2,1,4,2,4,4,2,101.375,99.5,0.759562842,0.444279346,342,133,1,3,2,1
4d494e323031362d30312d3137,2015-16,1,1/17/16,PHX @ MIN,MIN,1610612750,PHX,1610612756,-4,206,-30,26,1,0.754310345,240,1,0,117,87,,0.32,31,78,0.397,8,25,0.32,24,29,0.828,8,40,48,16,3,0,16,32,0,1,2,37,79,0.468,8,20,0.4,29,47,0.617,11,32,43,24,10,8,7,25,0,6,3,4,1,0,100.5714286,104.9285714,0.759036145,0.434243176,616,271,0,3,1,0,6,1,3,1,0,103,104.5384615,0.695054945,0.461251167,543,288,0,5,4,2
4f4b43323031362d30312d3137,2015-16,1,1/17/16,MIA @ OKC,OKC,1610612760,MIA,1610612748,-10,200.5,-25,15,1,0.758122744,240,1,0,99,74,,0.441,39,87,0.448,15,34,0.441,21,28,0.75,11,39,50,23,9,5,12,20,3,5,10,36,85,0.424,8,28,0.286,18,27,0.667,8,38,46,21,8,7,10,22,0,63,32,8,4,2,115.2714286,104.1714286,0.759036145,0.487585756,3235,1462,3,7,4,2,43,21,4,1,1,104.5942029,101.057971,0.694219341,0.461876318,2893,1489,0,5,3,2
